name;vicinity;geometry;place_id;rating;user_ratings_total;formatted_phone_number;website;Colonna1;Colonna2;Email
Trulli of Apulia;Contrada Chirulli,74015, Martina Franca;{'location': {'lat': 40.71854039999999, 'lng': 17.274509}, 'viewport': {'northeast': {'lat': 40.71983478029149, 'lng': 17.27585353029151}, 'southwest': {'lat': 40.7171368197085, 'lng': 17.2731555697085}}};ChIJ39mE9fatRxMRsKvFh8Ju14Y;5;5;;;1;2483;x
Trulli Pasquina;Martina Franca;{'location': {'lat': 40.70034179999999, 'lng': 17.2987301}, 'viewport': {'northeast': {'lat': 40.7016108802915, 'lng': 17.3000234802915}, 'southwest': {'lat': 40.6989129197085, 'lng': 17.2973255197085}}};ChIJmZQUpv5TRhMR-tsTLXscRts;41;9;340 194 7314;;1;2483;x
Trulli Selva;Italy;{'location': {'lat': 40.8222276, 'lng': 17.3229581}, 'viewport': {'northeast': {'lat': 40.8235931302915, 'lng': 17.3242845302915}, 'southwest': {'lat': 40.8208951697085, 'lng': 17.3215865697085}}};ChIJWzcSLZJMRhMRQF6ez53tct4;43;14;080 433 1322;;1;2483;x
Trulli Tammûz;Contrada FoggiaSauro, 35, Ostuni;{'location': {'lat': 40.730505, 'lng': 17.577703}, 'viewport': {'northeast': {'lat': 40.7318825302915, 'lng': 17.5790746302915}, 'southwest': {'lat': 40.7291845697085, 'lng': 17.57637666970849}}};ChIJuRMCt1lDRhMRF-OJMLlDjgk;;;(310) 488-8451;;1;2483;x
Trulli&Dimore - Holiday Rentals & Property Management;Via Fratelli Bandiera, 20, Monopoli;{'location': {'lat': 40.953011, 'lng': 17.2992302}, 'viewport': {'northeast': {'lat': 40.9542227802915, 'lng': 17.3006477302915}, 'southwest': {'lat': 40.9515248197085, 'lng': 17.2979497697085}}};ChIJ0YjpIC81RhMRctBqVnsG2ho;48;70;080 887 6571;http://www.trulliedimore.com/;FALSO;2483;info@trulliedimore.com
Trullo;Via Vecchia Francavilla, Mesagne;{'location': {'lat': 40.5725071, 'lng': 17.7603243}, 'viewport': {'northeast': {'lat': 40.57325438029151, 'lng': 17.76227233029151}, 'southwest': {'lat': 40.57055641970851, 'lng': 17.7595743697085}}};ChIJczNbVBBhRhMRitwLBJuMRpI;5;1;;;1;2483;x
Trullo Atmosfera;c.da Sessana Piccola, Ostuni;{'location': {'lat': 40.6945298, 'lng': 17.555396}, 'viewport': {'northeast': {'lat': 40.69592863029149, 'lng': 17.5565014302915}, 'southwest': {'lat': 40.6932306697085, 'lng': 17.5538034697085}}};ChIJIe8Twm1bRhMRx1RQHoQsc64;49;10;334 119 0654;http://www.trulloapulia.com/;FALSO;2483;info@trulloapulia.com
Trullo Bouganville;Via per Ostuni km 0.800, Francavilla Fontana;{'location': {'lat': 40.5518836, 'lng': 17.5927639}, 'viewport': {'northeast': {'lat': 40.55318543029149, 'lng': 17.5947130802915}, 'southwest': {'lat': 40.55048746970849, 'lng': 17.5920151197085}}};ChIJHUgBeUj1RhMRyj_9oRPXlFc;5;24;338 480 8720;https://www.trullobouganville.it/;FALSO;2483;info@trullobouganville.it
Trullo Bozalice;Martina Franca;{'location': {'lat': 40.71672420000001, 'lng': 17.2719884}, 'viewport': {'northeast': {'lat': 40.7181019302915, 'lng': 17.2733204302915}, 'southwest': {'lat': 40.7154039697085, 'lng': 17.2706224697085}}};ChIJ76e9QdqtRxMRBOViccP1jH0;;;01744 882524;http://www.bridgefarmrainford.co.uk/;FALSO;2483;x
Trullo Canicchiulo;Unnamed Road, 72022, Latiano;{'location': {'lat': 40.6049033, 'lng': 17.6878245}, 'viewport': {'northeast': {'lat': 40.6057112302915, 'lng': 17.6890962302915}, 'southwest': {'lat': 40.6030132697085, 'lng': 17.6863982697085}}};ChIJeRBfMlthRhMRve30pUOFpas;5;6;;https://ciracigiovanni.wixsite.com/trullocanicchiulo;FALSO;2483;ciracigiovanni@gmail.com
Trullo Cielo Blu;P78H+68 Stabile, Martina Franca;{'location': {'lat': 40.7150225, 'lng': 17.2790543}, 'viewport': {'northeast': {'lat': 40.7163806302915, 'lng': 17.2803840802915}, 'southwest': {'lat': 40.7136826697085, 'lng': 17.2776861197085}}};ChIJez5mnVStRxMRfMq3kg-7d4k;35;2;0475 60 83 22;;1;2483;x
Trullo Corso Italia 3 srl;Latiano;{'location': {'lat': 40.60815109999999, 'lng': 17.696689}, 'viewport': {'northeast': {'lat': 40.60903628029149, 'lng': 17.6979743802915}, 'southwest': {'lat': 40.6063383197085, 'lng': 17.6952764197085}}};ChIJUZOCwcZgRhMRI1CabMRkBy4;5;2;324 993 2391;;1;2483;x
Trullo dal Commendatore;Contrada Molillo, snc, Ostuni;{'location': {'lat': 40.7046299, 'lng': 17.5795254}, 'viewport': {'northeast': {'lat': 40.7064691802915, 'lng': 17.5812099302915}, 'southwest': {'lat': 40.7037712197085, 'lng': 17.57851196970849}}};ChIJeWjmsaZcRhMROo369GPFDhc;41;13;392 168 5985;;1;2483;x
Trullo Daniè;Strada Monte Ilario, Martina Franca;{'location': {'lat': 40.7073089, 'lng': 17.2627551}, 'viewport': {'northeast': {'lat': 40.7086089302915, 'lng': 17.2640952802915}, 'southwest': {'lat': 40.7059109697085, 'lng': 17.2613973197085}}};ChIJW-DG2-etRxMRXe-nYx1hJ74;;;338 617 7127;;1;2483;x
Trullo Degli Ulivi;Contrada Tabarini Sessana snc Ostuni Ostuni, Ostuni;{'location': {'lat': 40.6888582, 'lng': 17.5415075}, 'viewport': {'northeast': {'lat': 40.69023843029149, 'lng': 17.5428894802915}, 'southwest': {'lat': 40.68754046970849, 'lng': 17.54019151970849}}};ChIJncBF4ghbRhMRVmSyCXZzvfo;43;9;328 437 8154;;1;2483;x
Trullo Degli Ulivi;Via Contrada Drago, 1, Castrignano del Capo;{'location': {'lat': 39.8002471, 'lng': 18.348225}, 'viewport': {'northeast': {'lat': 39.8015810302915, 'lng': 18.3496071802915}, 'southwest': {'lat': 39.7988830697085, 'lng': 18.3469092197085}}};ChIJ0XijxPb1QxMRS4kvI_JRV_c;4;1;;;1;2483;x
Trullo della Murgia;Strada Esterna Viale Capra Fatua, Corato;{'location': {'lat': 41.0956679, 'lng': 16.3511108}, 'viewport': {'northeast': {'lat': 41.0970500302915, 'lng': 16.3524839802915}, 'southwest': {'lat': 41.0943520697085, 'lng': 16.3497860197085}}};ChIJXdl2QMMNOBMRnKXuv_ZnYuY;49;22;348 928 8128;http://www.booking.com/Share-pg4OA2;FALSO;2483;x
Trullo Della Rosa;Unnamed Road, 74015, Martina Franca;{'location': {'lat': 40.73309450000001, 'lng': 17.2673311}, 'viewport': {'northeast': {'lat': 40.73444678029151, 'lng': 17.2687134302915}, 'southwest': {'lat': 40.73174881970851, 'lng': 17.2660154697085}}};ChIJU_yrjsetRxMRtxrJAR8C_bk;49;33;334 504 1454;https://trullodellarosa.traveleto.com/;FALSO;2483;x
Trullo Della Selva - Grande;Strada pozzo fornello, Stabile, Martina Franca;{'location': {'lat': 40.7164986, 'lng': 17.2707824}, 'viewport': {'northeast': {'lat': 40.7177924802915, 'lng': 17.2721262802915}, 'southwest': {'lat': 40.7150945197085, 'lng': 17.2694283197085}}};ChIJ17ggPsOsRxMRVra-PFhL368;49;10;07941 242224;https://www.trullodellaselva.com/grande/;FALSO;2483;x
Trullo Della Selva - Piccolo;Strada Chirulli, 16, Martina Franca;{'location': {'lat': 40.716123, 'lng': 17.268657}, 'viewport': {'northeast': {'lat': 40.7173720802915, 'lng': 17.2700746802915}, 'southwest': {'lat': 40.7146741197085, 'lng': 17.2673767197085}}};ChIJKU7M8cKsRxMRP9loodhanQo;47;11;07941 242224;http://www.trullodellaselva.com/;FALSO;2483;x
Trullo dell'Antico Forno;San Michele Salentino;{'location': {'lat': 40.58256549999999, 'lng': 17.6699688}, 'viewport': {'northeast': {'lat': 40.58418163029149, 'lng': 17.6713476302915}, 'southwest': {'lat': 40.58148366970849, 'lng': 17.6686496697085}}};ChIJia08RH9gRhMRKazIfaMh_HQ;48;4;348 331 3866;;1;2483;x
Trullo Donna Lucia;Contrada Specchia, Latiano;{'location': {'lat': 40.57610349999999, 'lng': 17.6747423}, 'viewport': {'northeast': {'lat': 40.5776077302915, 'lng': 17.6766388802915}, 'southwest': {'lat': 40.5749097697085, 'lng': 17.6739409197085}}};ChIJ-en71xZhRhMRrFFeIX9WK28;;;;;1;2483;x
Trullo E Appartamenti Al Mare;Via Francesco de Pinedo, Torre San Giovanni;{'location': {'lat': 39.90136710000001, 'lng': 18.0901679}, 'viewport': {'northeast': {'lat': 39.9027741802915, 'lng': 18.0915982802915}, 'southwest': {'lat': 39.9000762197085, 'lng': 18.0889003197085}}};ChIJvfG4LzIBRBMRz5lWWkOE7_w;4;2;0833 182 0971;http://esperienzasalento.com/;FALSO;2483;x
Trullo i 4 Pini;Via Pozzo Tre Pile, Martina Franca;{'location': {'lat': 40.7071303, 'lng': 17.2767044}, 'viewport': {'northeast': {'lat': 40.7084335802915, 'lng': 17.2780252302915}, 'southwest': {'lat': 40.70573561970851, 'lng': 17.2753272697085}}};ChIJI13WO7OtRxMRCyWz4yovfb0;5;2;;https://www.airbnb.it/rooms/8525861?check_in=2022-09-20&check_out=2022-09-27&guests=1&adults=1&s=67&unique_share_id=aba9312d-439d-464c-8d22-d131283f3285;FALSO;2483;x
Trullo Il Melograno;Contrada Sorbola snc, Ostuni;{'location': {'lat': 40.7082674, 'lng': 17.5556871}, 'viewport': {'northeast': {'lat': 40.70960968029149, 'lng': 17.5569954802915}, 'southwest': {'lat': 40.70691171970849, 'lng': 17.55429751970849}}};ChIJL71iS1BbRhMR0cf0y35VTvg;44;26;345 583 0578;https://www.trulloilmelogranostuni.com/;FALSO;2483;info@trulloilmelogranostuni.com
Trullo Isabella;Martina Franca;{'location': {'lat': 40.7165046, 'lng': 17.2692635}, 'viewport': {'northeast': {'lat': 40.71763723029149, 'lng': 17.2706638802915}, 'southwest': {'lat': 40.7149392697085, 'lng': 17.2679659197085}}};ChIJA73j4MKsRxMRAHkYjoBeYYc;5;3;01621 774655;;1;2483;x
Trullo Latiano;Latiano;{'location': {'lat': 40.59300189999999, 'lng': 17.6805389}, 'viewport': {'northeast': {'lat': 40.5939372302915, 'lng': 17.6819672302915}, 'southwest': {'lat': 40.5912392697085, 'lng': 17.6792692697085}}};ChIJA3I9JcphRhMRF94LWcYIkd8;;;327 893 0922;http://www.accommodationspuglia.com/property/trullo-latiano/;FALSO;2483;info@accommodationspuglia.com
Trullo Luna;Km 5, Contrada Giovannarolla, Ostuni;{'location': {'lat': 40.6782134, 'lng': 17.5977685}, 'viewport': {'northeast': {'lat': 40.67954158029149, 'lng': 17.5991045302915}, 'southwest': {'lat': 40.6768436197085, 'lng': 17.5964065697085}}};ChIJ4fs4NPVcRhMR1NLKnFWDuIM;5;6;0833 190 1111;https://www.barbarhouse.com/trullo-luna.html;FALSO;2483;x
Trullo Madia;Contrada Cantrapa snc (presso Madia Moro, Ostuni;{'location': {'lat': 40.6927747, 'lng': 17.5970914}, 'viewport': {'northeast': {'lat': 40.6941338302915, 'lng': 17.59845738029151}, 'southwest': {'lat': 40.6914358697085, 'lng': 17.5957594197085}}};ChIJFxeYL-tcRhMRsyI9VssOXyA;45;22;350 124 8372;https://trullonadiaostuni.com/;FALSO;2483;x
Trullo MaFè;Strada Provinciale 266, 24, Posto Rosso;{'location': {'lat': 39.90799469999999, 'lng': 18.0861202}, 'viewport': {'northeast': {'lat': 39.90936688029149, 'lng': 18.0873063802915}, 'southwest': {'lat': 39.90666891970849, 'lng': 18.0846084197085}}};ChIJPQaqYdABRBMRemJfi4KPBzU;5;1;347 592 8366;;1;2483;x
Trullo Meringa;Martina Franca;{'location': {'lat': 40.7009543, 'lng': 17.2878853}, 'viewport': {'northeast': {'lat': 40.70246083029151, 'lng': 17.2892648302915}, 'southwest': {'lat': 40.69976286970851, 'lng': 17.28656686970849}}};ChIJxzucj7SsRxMRLOQDcW1oKNc;49;10;329 846 3896;;1;2483;x
Trullo Mia;P78H+85, Martina Franca;{'location': {'lat': 40.7157084, 'lng': 17.2779295}, 'viewport': {'northeast': {'lat': 40.71703063029149, 'lng': 17.2798576302915}, 'southwest': {'lat': 40.7143326697085, 'lng': 17.2771596697085}}};ChIJO-NAbgCtRxMROfisJVjtIO8;;;;;1;2483;x
Trullo Ni.do.;Contrada Coltura, Latiano;{'location': {'lat': 40.6083442, 'lng': 17.6882177}, 'viewport': {'northeast': {'lat': 40.60910928029151, 'lng': 17.6894924302915}, 'southwest': {'lat': 40.60641131970851, 'lng': 17.6867944697085}}};ChIJezLOo8JhRhMRd0yDyoyNFAg;;;335 607 3731;https://www.instagram.com/ni.do.trullo/?igsh=MWlpODlmMTY0YTk0ZQ==;FALSO;2483;x
Trullo Nonni;Martina Franca;{'location': {'lat': 40.6847121, 'lng': 17.2784506}, 'viewport': {'northeast': {'lat': 40.6860554802915, 'lng': 17.2798041302915}, 'southwest': {'lat': 40.6833575197085, 'lng': 17.2771061697085}}};ChIJDxWkgFerRxMRNvBN1-ADYCk;37;11;;;1;2483;x
Trullo Nonno Vittorio;SP47, Latiano;{'location': {'lat': 40.56830600000001, 'lng': 17.678568}, 'viewport': {'northeast': {'lat': 40.5699182802915, 'lng': 17.6798619302915}, 'southwest': {'lat': 40.5672203197085, 'lng': 17.6771639697085}}};ChIJAXY2eGthRhMRzG9wN38vD_Q;5;1;;;1;2483;x
TRULLO PIETRALUNA;SP56, 59, Martina Franca;{'location': {'lat': 40.7277963, 'lng': 17.2727134}, 'viewport': {'northeast': {'lat': 40.7291786802915, 'lng': 17.2740620802915}, 'southwest': {'lat': 40.7264807197085, 'lng': 17.2713641197085}}};ChIJo_6LUietRxMR6hZfCSQrNF4;48;16;338 839 5088;;1;2483;x
Trullo Pozzo Fornello;Martina Franca;{'location': {'lat': 40.7172391, 'lng': 17.2678746}, 'viewport': {'northeast': {'lat': 40.7185146302915, 'lng': 17.2690341802915}, 'southwest': {'lat': 40.7158166697085, 'lng': 17.2663362197085}}};ChIJ0abLvsKsRxMRpVHe3RoPWEs;46;19;080 969 7915;http://www.pozzofornello.it/;FALSO;2483;x
Trullo Raimondo;Martina Franca;{'location': {'lat': 40.71811999999999, 'lng': 17.270636}, 'viewport': {'northeast': {'lat': 40.7199876802915, 'lng': 17.2725523802915}, 'southwest': {'lat': 40.7172897197085, 'lng': 17.26985441970849}}};ChIJQwTEztysRxMRvHboSo4aA0s;5;2;;;1;2483;x
Trullo Relax;Contrada Piatone, Ostuni;{'location': {'lat': 40.6663265, 'lng': 17.5768494}, 'viewport': {'northeast': {'lat': 40.6676423302915, 'lng': 17.5781598302915}, 'southwest': {'lat': 40.6649443697085, 'lng': 17.5754618697085}}};ChIJj0AjYXZcRhMR6YWw9WKQYX8;32;5;388 997 4861;;1;2483;x
Trullo Riccardo;Contrada Guappi- Falghero, Ostuni;{'location': {'lat': 40.664993, 'lng': 17.609541}, 'viewport': {'northeast': {'lat': 40.66628153029149, 'lng': 17.6107039802915}, 'southwest': {'lat': 40.66358356970849, 'lng': 17.6080060197085}}};ChIJs6cpb5NcRhMRKdRRql6m6yE;5;9;335 182 3738;http://www.trulloriccardo.com/;FALSO;2483;morelligiacomo@hotmail.it
Trullo Rifugio;Strada Provinciale 266, 32a, Posto Rosso;{'location': {'lat': 39.9085732, 'lng': 18.086226}, 'viewport': {'northeast': {'lat': 39.9099446802915, 'lng': 18.0874305802915}, 'southwest': {'lat': 39.9072467197085, 'lng': 18.0847326197085}}};ChIJNz3PwpsBRBMR9oxYrzObPnM;3;4;;https://trullorifugio.traveleto.com/;FALSO;2483;x
Trullo Sant’Antonio;P77G+2C, Martina Franca;{'location': {'lat': 40.71264650000001, 'lng': 17.2760598}, 'viewport': {'northeast': {'lat': 40.7140645802915, 'lng': 17.2773739802915}, 'southwest': {'lat': 40.71136661970851, 'lng': 17.2746760197085}}};ChIJC5eLs2StRxMRZVeu5pAB-xY;5;1;;;1;2483;x
Trullo Tarantini;Contrada Tarantini, Latiano;{'location': {'lat': 40.5785737, 'lng': 17.7142928}, 'viewport': {'northeast': {'lat': 40.5799657302915, 'lng': 17.7157453802915}, 'southwest': {'lat': 40.5772677697085, 'lng': 17.7130474197085}}};ChIJU7PAbVVgRhMRtoGS-sTNrdE;44;8;349 639 0684;http://www.trullotarantini.it/;FALSO;2483;x
Trullo True Love;San Michele Salentino;{'location': {'lat': 40.5826795, 'lng': 17.6736173}, 'viewport': {'northeast': {'lat': 40.58411553029151, 'lng': 17.6749772302915}, 'southwest': {'lat': 40.58141756970851, 'lng': 17.6722792697085}}};ChIJqzrXoARhRhMRsCJRK_cprEQ;5;5;327 893 0922;;1;2483;x
Trullo Trullallero;Strada Noci Zona D, Martina Franca;{'location': {'lat': 40.7262485, 'lng': 17.2624642}, 'viewport': {'northeast': {'lat': 40.7276118802915, 'lng': 17.2638704302915}, 'southwest': {'lat': 40.7249139197085, 'lng': 17.2611724697085}}};ChIJt61B3B2tRxMR85e-6WRiigg;5;14;320 600 4604;http://trullotrullallero.com/;FALSO;2483;trulloale.reservation@gmail.com
Trullo Tunine;C.da Padolecchia Ostuni Ostuni, Ostuni;{'location': {'lat': 40.70340780000001, 'lng': 17.5478429}, 'viewport': {'northeast': {'lat': 40.70501393029151, 'lng': 17.5496335802915}, 'southwest': {'lat': 40.70231596970851, 'lng': 17.5469356197085}}};ChIJu1q-dhVbRhMRf_WEVs2feTk;48;4;0831 303944;http://www.rarovillas.com/;FALSO;2483;x
Trullo Zurlo;Sorbola;{'location': {'lat': 40.70466969999999, 'lng': 17.5494059}, 'viewport': {'northeast': {'lat': 40.7060385802915, 'lng': 17.5507875802915}, 'southwest': {'lat': 40.7033406197085, 'lng': 17.5480896197085}}};ChIJ6UxnC2lbRhMR2z7FBmI-Gag;5;11;;https://www.trulloallera.com/it/gli-altri-trulli/;FALSO;2483;info@trulloallera.com
Trullo22;Via Trasconi Chiancone, 22, Martina Franca;{'location': {'lat': 40.6771359, 'lng': 17.272981}, 'viewport': {'northeast': {'lat': 40.67850318029151, 'lng': 17.2743504802915}, 'southwest': {'lat': 40.67580521970851, 'lng': 17.2716525197085}}};ChIJC4Q4Zi2rRxMRqCBu5N2xXqM;5;16;347 440 4307;https://beb.it/trulloventidue/it/;FALSO;2483;x
TS Residence;Via R. Margherita, 49, Sannicola;{'location': {'lat': 40.091772, 'lng': 18.066795}, 'viewport': {'northeast': {'lat': 40.0930930802915, 'lng': 18.06811448029151}, 'southwest': {'lat': 40.0903951197085, 'lng': 18.0654165197085}}};ChIJQ0pBxAseRBMRA35uG13_Mm4;49;85;333 836 0786;https://tsresidence.com/;FALSO;2483;x
TUI BLUE Tropea;Contrada Riaci 36 | Loc. Baia di Riaci, Santa Domenica, Riaci;{'location': {'lat': 38.6697835, 'lng': 15.8723148}, 'viewport': {'northeast': {'lat': 38.6711538302915, 'lng': 15.8739607302915}, 'southwest': {'lat': 38.6684558697085, 'lng': 15.8712627697085}}};ChIJOTLKasx2FRMRdIEjIBAz9hM;44;349;0963 62681;https://www.tuibluetropea.com/;FALSO;2483;info@tuibluetropea.com
TUI MAGIC LIFE Calabria;Contrada Difesa I;{'location': {'lat': 38.7996385, 'lng': 16.2178728}, 'viewport': {'northeast': {'lat': 38.8013270302915, 'lng': 16.2193460302915}, 'southwest': {'lat': 38.7986290697085, 'lng': 16.2166480697085}}};ChIJv4B_4Q5fFRMRHaAYST_Yyw8;43;1446;;https://www.magiclife.com/de/de/cluburlaub/italien/calabria/club-details/?utm_campaign=googlemybusiness&utm_medium=organic&utm_source=google;FALSO;2483;x
Tuo Hotel (Hotel l'Abbate);Via Conversano, 474/b, Polignano a Mare;{'location': {'lat': 40.9903539, 'lng': 17.2045255}, 'viewport': {'northeast': {'lat': 40.99186898029151, 'lng': 17.2058883802915}, 'southwest': {'lat': 40.98917101970851, 'lng': 17.2031904197085}}};ChIJ-x7mxlW2RxMRUWqAcHKUE4U;42;510;080 425 1536;https://tuohotelpolignano.it/;FALSO;2483;info@tuohotelpolignano.it
turismo rurale cortesan;contrada priscopio un piano per cinque casetteA SCHIERA, con porticato veranda, giardino, Ricadi;{'location': {'lat': 38.66323, 'lng': 15.86618}, 'viewport': {'northeast': {'lat': 38.6645579302915, 'lng': 15.8675360802915}, 'southwest': {'lat': 38.6618599697085, 'lng': 15.8648381197085}}};ChIJlUmWu7d2FRMRiljRpunlD4E;;;339 374 1238;;1;2483;x
TURSPORT HOTEL RESIDENCE;Via del Faro, 58, Taranto;{'location': {'lat': 40.4194903, 'lng': 17.2138176}, 'viewport': {'northeast': {'lat': 40.4207763302915, 'lng': 17.2148262802915}, 'southwest': {'lat': 40.4180783697085, 'lng': 17.2121283197085}}};ChIJR9D5rjsdRxMRYi0beq7Vi-A;42;754;347 254 4348;http://www.tursport.it/;FALSO;2483;booking@tursport.it
U Buccacciu;Piazza Mercato Vecchio, 5, Lamezia Terme;{'location': {'lat': 38.9747999, 'lng': 16.3199334}, 'viewport': {'northeast': {'lat': 38.9761718802915, 'lng': 16.3212482302915}, 'southwest': {'lat': 38.9734739197085, 'lng': 16.3185502697085}}};ChIJyYmKp2nlPxMRXHFqwNfT0RE;;;;;1;2483;x
u Casinu;Nocera Terinese;{'location': {'lat': 39.03166869999999, 'lng': 16.1565925}, 'viewport': {'northeast': {'lat': 39.0330852302915, 'lng': 16.1576461302915}, 'southwest': {'lat': 39.0303872697085, 'lng': 16.1549481697085}}};ChIJZ7ly8cXDPxMRrK8nT-gc09o;;;;;1;2483;x
U Fragn;Strada Vicinale Veccio, Snc, Alberobello;{'location': {'lat': 40.7688564, 'lng': 17.122379}, 'viewport': {'northeast': {'lat': 40.7702205802915, 'lng': 17.1239139802915}, 'southwest': {'lat': 40.7675226197085, 'lng': 17.1212160197085}}};ChIJDxXrBJWvRxMRX5k6SceOeJM;5;3;0833 599750;https://www.perledipuglia.it/it/Trullo-U-Fragn.html;FALSO;2483;x
U Munacidde;Via Re Vittorio Emanuele, 10, Gravina in Puglia;{'location': {'lat': 40.8160833, 'lng': 16.4159104}, 'viewport': {'northeast': {'lat': 40.8174406302915, 'lng': 16.4172553302915}, 'southwest': {'lat': 40.8147426697085, 'lng': 16.4145573697085}}};ChIJIUdMX3V8OBMRNAnYTNnUfHY;;;080 332 2937;;1;2483;x
U Trappitu;Via San Salvatore, 99, Paola;{'location': {'lat': 39.37520909999999, 'lng': 16.0382701}, 'viewport': {'northeast': {'lat': 39.37657643029149, 'lng': 16.0396609802915}, 'southwest': {'lat': 39.37387846970849, 'lng': 16.0369630197085}}};ChIJL8cX_eqkPxMRti9BHu8DE1s;;;0982 611251;;1;2483;x
Ugento Dimora B&B;Via Marina, 10, Ugento;{'location': {'lat': 39.92698209999999, 'lng': 18.1610443}, 'viewport': {'northeast': {'lat': 39.92831113029149, 'lng': 18.16243028029151}, 'southwest': {'lat': 39.92561316970849, 'lng': 18.1597323197085}}};ChIJL3Qi1BYERBMRUNF1njmq-40;48;36;320 722 1672;http://www.ugentodimora.com/;FALSO;2483;ugentodimora@gmail.com
Ulivo;Via Gaetano Recchia Luciani, 26, Altamura;{'location': {'lat': 40.82917310000001, 'lng': 16.5534237}, 'viewport': {'northeast': {'lat': 40.8304228302915, 'lng': 16.5547269302915}, 'southwest': {'lat': 40.8277248697085, 'lng': 16.5520289697085}}};ChIJ___0wnOHRxMRGsIM70OQhe0;4;2;392 414 5683;;1;2483;x
Ulivo Centenario;Viale delle More, 27, Selva di Fasano;{'location': {'lat': 40.8235382, 'lng': 17.3327268}, 'viewport': {'northeast': {'lat': 40.82491133029151, 'lng': 17.3341054802915}, 'southwest': {'lat': 40.82221336970851, 'lng': 17.3314075197085}}};ChIJl3DNIIlMRhMRsc50yWQcSU0;5;3;347 982 8338;http://www.ulivocentenario.it/;FALSO;2483;x
Un Oblò sul Mare;Via Garibaldi, snc, San Lucido;{'location': {'lat': 39.30581770000001, 'lng': 16.0480242}, 'viewport': {'northeast': {'lat': 39.3071329802915, 'lng': 16.0493436802915}, 'southwest': {'lat': 39.3044350197085, 'lng': 16.0466457197085}}};ChIJkXOrfpy7PxMRL1oNxeZDEok;5;10;320 848 4668;;1;2483;x
Un Posto al Sole;SP48 Otranto, Otranto;{'location': {'lat': 40.159023, 'lng': 18.451195}, 'viewport': {'northeast': {'lat': 40.1603923302915, 'lng': 18.45256133029151}, 'southwest': {'lat': 40.1576943697085, 'lng': 18.4498633697085}}};ChIJCwB6suxARBMRbqruQ18hc1I;47;100;0836 805333;http://www.unpostoalsoleotranto.com/;FALSO;2483;info@unpostoalsoleotranto.com
Una Piacevole Sorpresa;Via Bengasi, 22, Bari;{'location': {'lat': 41.11474440000001, 'lng': 16.8630075}, 'viewport': {'northeast': {'lat': 41.1161048302915, 'lng': 16.8643056302915}, 'southwest': {'lat': 41.11340686970851, 'lng': 16.8616076697085}}};ChIJ9Z9vvffoRxMRKsx9ejBaOEg;43;29;347 917 7220;https://www.hotelsitalo.com/una-piacevole-sorpresa/;FALSO;2483;x
